sale_id,sale_date,customer_id,product_id,region_id,quantity,unit_price,discount,total_sale,product_name,category,product_price,stock_quantity,first_name,last_name,email,gender,age,loyalty_status,signup_date,customer_region,sale_region,subregion,year,quarter,month,month_name,day,day_of_week,day_name
2028-000327,2028-11-22,64,6,2,2,14.49,0.05,27.51,,,,,,,,,,,,,,,2028,4,11,November,22,3,Wednesday
2028-000328,2028-11-23,47,9,1,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,4,11,November,23,4,Thursday
2028-000329,2028-11-24,84,12,3,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,4,11,November,24,5,Friday
2028-000330,2028-11-25,59,7,4,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,4,11,November,25,6,Saturday
2028-000331,2028-11-26,73,3,2,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,4,11,November,26,0,Sunday
2028-000332,2028-11-27,17,10,1,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,4,11,November,27,1,Monday
2028-000333,2028-11-28,96,2,3,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,4,11,November,28,2,Tuesday
2028-000334,2028-11-29,41,14,4,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,4,11,November,29,3,Wednesday
2028-000335,2028-11-30,104,5,1,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,4,11,November,30,4,Thursday
2028-000336,2028-12-01,54,11,2,1,23.49,0.0,23.49,,,,,,,,,,,,,,,2028,4,12,December,1,5,Friday
2028-000337,2028-12-02,24,8,3,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,4,12,December,2,6,Saturday
2028-000338,2028-12-03,86,4,1,1,31.49,0.05,29.92,,,,,,,,,,,,,,,2028,4,12,December,3,0,Sunday
2028-000339,2028-12-04,64,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2028,4,12,December,4,1,Monday
2028-000340,2028-12-05,41,9,2,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,4,12,December,5,2,Tuesday
2028-000341,2028-12-06,115,12,3,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,4,12,December,6,3,Wednesday
2028-000342,2028-12-07,50,7,2,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2028,4,12,December,7,4,Thursday
2028-000343,2028-12-08,98,10,3,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,4,12,December,8,5,Friday
2028-000344,2028-12-09,62,3,1,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,4,12,December,9,6,Saturday
2028-000345,2028-12-10,87,12,4,1,21.49,0.1,19.34,,,,,,,,,,,,,,,2028,4,12,December,10,0,Sunday
2028-000346,2028-12-11,25,6,2,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,4,12,December,11,1,Monday
2028-000347,2028-12-12,101,15,3,1,26.49,0.05,25.17,,,,,,,,,,,,,,,2028,4,12,December,12,2,Tuesday
2028-000348,2028-12-13,53,8,1,2,14.99,0.0,28.98,,,,,,,,,,,,,,,2028,4,12,December,13,3,Wednesday
2028-000349,2028-12-14,72,11,4,1,23.49,0.0,23.49,,,,,,,,,,,,,,,2028,4,12,December,14,4,Thursday
2028-000350,2028-12-15,22,2,2,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,4,12,December,15,5,Friday
2028-000351,2028-12-16,115,9,3,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2028,4,12,December,16,6,Saturday
2028-000352,2028-12-17,81,14,1,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,4,12,December,17,0,Sunday
2028-000353,2028-12-18,31,5,4,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,4,12,December,18,1,Monday
2028-000354,2028-12-19,93,7,2,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,4,12,December,19,2,Tuesday
2028-000355,2028-12-20,36,3,1,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,4,12,December,20,3,Wednesday
2028-000356,2028-12-21,65,12,3,1,21.49,0.05,20.42,,,,,,,,,,,,,,,2028,4,12,December,21,4,Thursday
2028-000357,2028-12-22,111,6,4,2,14.49,0.05,27.51,,,,,,,,,,,,,,,2028,4,12,December,22,5,Friday
2028-000358,2028-12-23,45,10,2,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2028,4,12,December,23,6,Saturday
2028-000359,2028-12-24,84,1,1,1,8.49,0.0,8.49,,,,,,,,,,,,,,,2028,4,12,December,24,0,Sunday
2028-000360,2028-12-25,59,4,3,1,31.49,0.0,31.49,,,,,,,,,,,,,,,2028,4,12,December,25,1,Monday
2028-000361,2028-12-26,73,8,2,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,4,12,December,26,2,Tuesday
2028-000362,2028-12-27,17,15,4,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,4,12,December,27,3,Wednesday
2028-000363,2028-12-28,96,3,1,2,11.49,0.05,21.84,,,,,,,,,,,,,,,2028,4,12,December,28,4,Thursday
2028-000364,2028-12-29,35,7,3,1,15.99,0.05,15.19,,,,,,,,,,,,,,,2028,4,12,December,29,5,Friday
2028-000365,2028-12-30,104,12,2,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,4,12,December,30,6,Saturday
2028-000366,2028-12-31,54,6,1,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,4,12,December,31,0,Sunday
2029-000001,2029-01-01,52,7,2,1,16.49,0.05,15.67,,,,,,,,,,,,,,,2029,1,1,January,1,1,Monday
2029-000002,2029-01-02,102,12,3,2,21.99,0.05,41.78,,,,,,,,,,,,,,,2029,1,1,January,2,2,Tuesday
2029-000003,2029-01-03,64,6,1,3,14.99,0.1,40.47,,,,,,,,,,,,,,,2029,1,1,January,3,3,Wednesday
2029-000004,2029-01-04,90,10,4,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2029,1,1,January,4,4,Thursday
2029-000005,2029-01-05,26,3,2,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,1,1,January,5,5,Friday
2029-000006,2029-01-06,104,15,3,1,26.99,0.1,24.29,,,,,,,,,,,,,,,2029,1,1,January,6,6,Saturday
2029-000007,2029-01-07,55,8,1,2,15.49,0.05,29.41,,,,,,,,,,,,,,,2029,1,1,January,7,0,Sunday
2029-000008,2029-01-08,74,11,4,3,23.99,0.1,64.77,,,,,,,,,,,,,,,2029,1,1,January,8,1,Monday
2029-000009,2029-01-09,23,2,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2029,1,1,January,9,2,Tuesday
2029-000010,2029-01-10,118,9,3,1,19.49,0.0,19.49,,,,,,,,,,,,,,,2029,1,1,January,10,3,Wednesday
2029-000011,2029-01-11,83,14,1,1,36.99,0.1,33.29,,,,,,,,,,,,,,,2029,1,1,January,11,4,Thursday
2029-000012,2029-01-12,32,5,4,2,17.99,0.05,34.19,,,,,,,,,,,,,,,2029,1,1,January,12,5,Friday
2029-000013,2029-01-13,96,7,2,3,16.49,0.1,44.47,,,,,,,,,,,,,,,2029,1,1,January,13,6,Saturday
2029-000014,2029-01-14,37,3,1,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,1,1,January,14,0,Sunday
2029-000015,2029-01-15,67,12,3,1,21.99,0.05,20.89,,,,,,,,,,,,,,,2029,1,1,January,15,1,Monday
2029-000016,2029-01-16,114,6,4,2,14.99,0.1,26.98,,,,,,,,,,,,,,,2029,1,1,January,16,2,Tuesday
2029-000017,2029-01-17,46,10,2,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2029,1,1,January,17,3,Wednesday
2029-000018,2029-01-18,86,1,1,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2029,1,1,January,18,4,Thursday
2029-000019,2029-01-19,61,4,3,1,31.99,0.05,30.39,,,,,,,,,,,,,,,2029,1,1,January,19,5,Friday
2029-000020,2029-01-20,74,8,2,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,1,1,January,20,6,Saturday
2029-000021,2029-01-21,18,15,4,1,26.99,0.1,24.29,,,,,,,,,,,,,,,2029,1,1,January,21,0,Sunday
2029-000022,2029-01-22,99,3,1,2,11.99,0.05,22.78,,,,,,,,,,,,,,,2029,1,1,January,22,1,Monday
2029-000023,2029-01-23,36,7,3,1,16.49,0.05,15.67,,,,,,,,,,,,,,,2029,1,1,January,23,2,Tuesday
2029-000024,2029-01-24,107,12,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2029,1,1,January,24,3,Wednesday
2029-000025,2029-01-25,56,6,1,3,14.99,0.1,40.47,,,,,,,,,,,,,,,2029,1,1,January,25,4,Thursday
2029-000026,2029-01-26,25,10,4,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2029,1,1,January,26,5,Friday
2029-000027,2029-01-27,89,2,3,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2029,1,1,January,27,6,Saturday
2029-000028,2029-01-28,66,14,2,1,36.99,0.1,33.29,,,,,,,,,,,,,,,2029,1,1,January,28,0,Sunday
2029-000029,2029-01-29,40,5,1,2,17.99,0.05,34.19,,,,,,,,,,,,,,,2029,1,1,January,29,1,Monday
2029-000030,2029-01-30,116,3,4,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,1,1,January,30,2,Tuesday
2029-000031,2029-01-31,52,11,2,1,23.99,0.0,23.99,,,,,,,,,,,,,,,2029,1,1,January,31,3,Wednesday
2029-000032,2029-02-01,78,8,3,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,1,2,February,1,4,Thursday
2029-000033,2029-02-02,21,4,1,1,31.99,0.1,28.79,,,,,,,,,,,,,,,2029,1,2,February,2,5,Friday
2029-000034,2029-02-03,104,6,4,2,14.99,0.1,26.98,,,,,,,,,,,,,,,2029,1,2,February,3,6,Saturday
2029-000035,2029-02-04,58,9,3,1,19.49,0.0,19.49,,,,,,,,,,,,,,,2029,1,2,February,4,0,Sunday
2029-000036,2029-02-05,93,12,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2029,1,2,February,5,1,Monday
2029-000037,2029-02-06,32,7,1,3,16.49,0.1,44.47,,,,,,,,,,,,,,,2029,1,2,February,6,2,Tuesday
2029-000038,2029-02-07,85,3,4,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,1,2,February,7,3,Wednesday
2029-000039,2029-02-08,15,15,2,1,26.99,0.1,24.29,,,,,,,,,,,,,,,2029,1,2,February,8,4,Thursday
2029-000040,2029-02-09,74,10,3,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2029,1,2,February,9,5,Friday
2029-000041,2029-02-10,121,1,1,2,8.99,0.0,17.98,,,,,,,,,,,,,,,2029,1,2,February,10,6,Saturday
2029-000042,2029-02-11,46,8,4,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,1,2,February,11,0,Sunday
2029-000043,2029-02-12,64,14,2,1,36.99,0.1,33.29,,,,,,,,,,,,,,,2029,1,2,February,12,1,Monday
2029-000044,2029-02-13,34,5,3,1,17.99,0.0,17.99,,,,,,,,,,,,,,,2029,1,2,February,13,2,Tuesday
2029-000045,2029-02-14,96,7,2,2,16.49,0.1,29.38,,,,,,,,,,,,,,,2029,1,2,February,14,3,Wednesday
2029-000046,2029-02-15,38,12,1,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2029,1,2,February,15,4,Thursday
2029-000047,2029-02-16,103,6,3,3,14.99,0.1,40.47,,,,,,,,,,,,,,,2029,1,2,February,16,5,Friday
2029-000048,2029-02-17,55,4,4,1,31.99,0.05,30.39,,,,,,,,,,,,,,,2029,1,2,February,17,6,Saturday
2029-000049,2029-02-18,74,3,2,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,1,2,February,18,0,Sunday
2029-000050,2029-02-19,23,10,1,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2029,1,2,February,19,1,Monday
2029-000051,2029-02-20,83,8,3,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,1,2,February,20,2,Tuesday
2029-000052,2029-02-21,32,15,4,1,26.99,0.1,24.29,,,,,,,,,,,,,,,2029,1,2,February,21,3,Wednesday
2029-000053,2029-02-22,66,6,2,2,14.99,0.05,28.49,,,,,,,,,,,,,,,2029,1,2,February,22,4,Thursday
2029-000054,2029-02-23,49,9,1,1,19.49,0.0,19.49,,,,,,,,,,,,,,,2029,1,2,February,23,5,Friday
2029-000055,2029-02-24,86,12,3,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2029,1,2,February,24,6,Saturday
2029-000056,2029-02-25,61,7,4,3,16.49,0.1,44.47,,,,,,,,,,,,,,,2029,1,2,February,25,0,Sunday
2029-000057,2029-02-26,75,3,2,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,1,2,February,26,1,Monday
2029-000058,2029-02-27,18,10,1,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2029,1,2,February,27,2,Tuesday
2029-000059,2029-02-28,99,2,3,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2029,1,2,February,28,3,Wednesday
2029-000060,2029-03-01,37,14,4,1,36.99,0.1,33.29,,,,,,,,,,,,,,,2029,1,3,March,1,4,Thursday
2029-000061,2029-03-02,107,5,1,2,17.99,0.05,34.19,,,,,,,,,,,,,,,2029,1,3,March,2,5,Friday
2029-000062,2029-03-03,56,11,2,1,23.99,0.0,23.99,,,,,,,,,,,,,,,2029,1,3,March,3,6,Saturday
2029-000063,2029-03-04,25,8,3,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,1,3,March,4,0,Sunday
2029-000064,2029-03-05,89,4,1,1,31.99,0.05,30.39,,,,,,,,,,,,,,,2029,1,3,March,5,1,Monday
2029-000065,2029-03-06,66,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2029,1,3,March,6,2,Tuesday
2029-000066,2029-03-07,42,9,2,1,19.49,0.0,19.49,,,,,,,,,,,,,,,2029,1,3,March,7,3,Wednesday
2029-000067,2029-03-08,118,12,3,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2029,1,3,March,8,4,Thursday
2029-000068,2029-03-09,52,7,2,2,16.49,0.05,31.34,,,,,,,,,,,,,,,2029,1,3,March,9,5,Friday
2029-000069,2029-03-10,102,10,3,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2029,1,3,March,10,6,Saturday
2029-000070,2029-03-11,64,3,1,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2029,1,3,March,11,0,Sunday
2029-000071,2029-03-12,90,12,4,1,21.99,0.1,19.79,,,,,,,,,,,,,,,2029,1,3,March,12,1,Monday
2029-000072,2029-03-13,26,6,2,3,14.99,0.1,40.47,,,,,,,,,,,,,,,2029,1,3,March,13,2,Tuesday
2029-000073,2029-03-14,104,15,3,1,26.99,0.05,25.64,,,,,,,,,,,,,,,2029,1,3,March,14,3,Wednesday
2029-000074,2029-03-15,55,8,1,2,15.49,0.0,30.98,,,,,,,,,,,,,,,2029,1,3,March,15,4,Thursday
2029-000075,2029-03-16,74,11,4,1,23.99,0.0,23.99,,,,,,,,,,,,,,,2029,1,3,March,16,5,Friday
2029-000076,2029-03-17,23,2,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2029,1,3,March,17,6,Saturday
2029-000077,2029-03-18,118,9,3,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2029,1,3,March,18,0,Sunday
2029-000078,2029-03-19,83,14,1,1,36.99,0.1,33.29,,,,,,,,,,,,,,,2029,1,3,March,19,1,Monday
2029-000079,2029-03-20,32,5,4,2,17.99,0.05,34.19,,,,,,,,,,,,,,,2029,1,3,March,20,2,Tuesday
2029-000080,2029-03-21,96,7,2,3,16.49,0.1,44.47,,,,,,,,,,,,,,,2029,1,3,March,21,3,Wednesday
2029-000081,2029-03-22,37,3,1,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,1,3,March,22,4,Thursday
2029-000082,2029-03-23,67,12,3,1,21.99,0.05,20.89,,,,,,,,,,,,,,,2029,1,3,March,23,5,Friday
2029-000083,2029-03-24,114,6,4,2,14.99,0.05,28.49,,,,,,,,,,,,,,,2029,1,3,March,24,6,Saturday
2029-000084,2029-03-25,46,10,2,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2029,1,3,March,25,0,Sunday
2029-000085,2029-03-26,86,1,1,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2029,1,3,March,26,1,Monday
2029-000086,2029-03-27,61,4,3,1,31.99,0.0,31.99,,,,,,,,,,,,,,,2029,1,3,March,27,2,Tuesday
2029-000087,2029-03-28,75,8,2,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,1,3,March,28,3,Wednesday
2029-000088,2029-03-29,18,15,4,1,26.99,0.1,24.29,,,,,,,,,,,,,,,2029,1,3,March,29,4,Thursday
2029-000089,2029-03-30,99,3,1,2,11.99,0.05,22.78,,,,,,,,,,,,,,,2029,1,3,March,30,5,Friday
2029-000090,2029-03-31,36,7,3,1,16.49,0.05,15.67,,,,,,,,,,,,,,,2029,1,3,March,31,6,Saturday
2029-000091,2029-04-01,52,7,2,1,16.49,0.05,15.67,,,,,,,,,,,,,,,2029,2,4,April,1,0,Sunday
2029-000092,2029-04-02,102,12,3,2,21.99,0.05,41.78,,,,,,,,,,,,,,,2029,2,4,April,2,1,Monday
2029-000093,2029-04-03,64,6,1,3,14.99,0.1,40.47,,,,,,,,,,,,,,,2029,2,4,April,3,2,Tuesday
2029-000094,2029-04-04,90,10,4,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2029,2,4,April,4,3,Wednesday
2029-000095,2029-04-05,26,3,2,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,2,4,April,5,4,Thursday
2029-000096,2029-04-06,104,15,3,1,26.99,0.1,24.29,,,,,,,,,,,,,,,2029,2,4,April,6,5,Friday
2029-000097,2029-04-07,55,8,1,2,15.49,0.05,29.41,,,,,,,,,,,,,,,2029,2,4,April,7,6,Saturday
2029-000098,2029-04-08,74,11,4,3,23.99,0.1,64.77,,,,,,,,,,,,,,,2029,2,4,April,8,0,Sunday
2029-000099,2029-04-09,23,2,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2029,2,4,April,9,1,Monday
2029-000100,2029-04-10,118,9,3,1,19.49,0.0,19.49,,,,,,,,,,,,,,,2029,2,4,April,10,2,Tuesday
2029-000101,2029-04-11,83,14,1,1,36.99,0.1,33.29,,,,,,,,,,,,,,,2029,2,4,April,11,3,Wednesday
2029-000102,2029-04-12,32,5,4,2,17.99,0.05,34.19,,,,,,,,,,,,,,,2029,2,4,April,12,4,Thursday
2029-000103,2029-04-13,96,7,2,3,16.49,0.1,44.47,,,,,,,,,,,,,,,2029,2,4,April,13,5,Friday
2029-000104,2029-04-14,37,3,1,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,2,4,April,14,6,Saturday
2029-000105,2029-04-15,67,12,3,1,21.99,0.05,20.89,,,,,,,,,,,,,,,2029,2,4,April,15,0,Sunday
2029-000106,2029-04-16,114,6,4,2,14.99,0.1,26.98,,,,,,,,,,,,,,,2029,2,4,April,16,1,Monday
2029-000107,2029-04-17,46,10,2,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2029,2,4,April,17,2,Tuesday
2029-000108,2029-04-18,86,1,1,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2029,2,4,April,18,3,Wednesday
2029-000109,2029-04-19,61,4,3,1,31.99,0.05,30.39,,,,,,,,,,,,,,,2029,2,4,April,19,4,Thursday
2029-000110,2029-04-20,74,8,2,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,2,4,April,20,5,Friday
2029-000111,2029-04-21,18,15,4,1,26.99,0.1,24.29,,,,,,,,,,,,,,,2029,2,4,April,21,6,Saturday
2029-000112,2029-04-22,99,3,1,2,11.99,0.05,22.78,,,,,,,,,,,,,,,2029,2,4,April,22,0,Sunday
2029-000113,2029-04-23,36,7,3,1,16.49,0.05,15.67,,,,,,,,,,,,,,,2029,2,4,April,23,1,Monday
2029-000114,2029-04-24,107,12,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2029,2,4,April,24,2,Tuesday
2029-000115,2029-04-25,56,6,1,3,14.99,0.1,40.47,,,,,,,,,,,,,,,2029,2,4,April,25,3,Wednesday
2029-000116,2029-04-26,25,10,4,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2029,2,4,April,26,4,Thursday
2029-000117,2029-04-27,89,2,3,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2029,2,4,April,27,5,Friday
2029-000118,2029-04-28,66,14,2,1,36.99,0.1,33.29,,,,,,,,,,,,,,,2029,2,4,April,28,6,Saturday
2029-000119,2029-04-29,40,5,1,2,17.99,0.05,34.19,,,,,,,,,,,,,,,2029,2,4,April,29,0,Sunday
2029-000120,2029-04-30,116,3,4,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,2,4,April,30,1,Monday
2029-000121,2029-05-01,78,8,3,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,2,5,May,1,2,Tuesday
2029-000122,2029-05-02,21,4,1,1,31.99,0.1,28.79,,,,,,,,,,,,,,,2029,2,5,May,2,3,Wednesday
2029-000123,2029-05-03,104,6,4,2,14.99,0.1,26.98,,,,,,,,,,,,,,,2029,2,5,May,3,4,Thursday
2029-000124,2029-05-04,58,9,3,1,19.49,0.0,19.49,,,,,,,,,,,,,,,2029,2,5,May,4,5,Friday
2029-000125,2029-05-05,93,12,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2029,2,5,May,5,6,Saturday
2029-000126,2029-05-06,32,7,1,3,16.49,0.1,44.47,,,,,,,,,,,,,,,2029,2,5,May,6,0,Sunday
2029-000127,2029-05-07,85,3,4,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,2,5,May,7,1,Monday
2029-000128,2029-05-08,15,15,2,1,26.99,0.1,24.29,,,,,,,,,,,,,,,2029,2,5,May,8,2,Tuesday
2029-000129,2029-05-09,74,10,3,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2029,2,5,May,9,3,Wednesday
2029-000130,2029-05-10,121,1,1,2,8.99,0.0,17.98,,,,,,,,,,,,,,,2029,2,5,May,10,4,Thursday
2029-000131,2029-05-11,46,8,4,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,2,5,May,11,5,Friday
2029-000132,2029-05-12,64,14,2,1,36.99,0.1,33.29,,,,,,,,,,,,,,,2029,2,5,May,12,6,Saturday
2029-000133,2029-05-13,34,5,3,1,17.99,0.0,17.99,,,,,,,,,,,,,,,2029,2,5,May,13,0,Sunday
2029-000134,2029-05-14,96,7,2,2,16.49,0.1,29.38,,,,,,,,,,,,,,,2029,2,5,May,14,1,Monday
2029-000135,2029-05-15,38,12,1,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2029,2,5,May,15,2,Tuesday
2029-000136,2029-05-16,103,6,3,3,14.99,0.1,40.47,,,,,,,,,,,,,,,2029,2,5,May,16,3,Wednesday
2029-000137,2029-05-17,55,4,4,1,31.99,0.05,30.39,,,,,,,,,,,,,,,2029,2,5,May,17,4,Thursday
2029-000138,2029-05-18,74,3,2,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,2,5,May,18,5,Friday
2029-000139,2029-05-19,23,10,1,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2029,2,5,May,19,6,Saturday
2029-000140,2029-05-20,83,8,3,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,2,5,May,20,0,Sunday
2029-000141,2029-05-21,32,15,4,1,26.99,0.1,24.29,,,,,,,,,,,,,,,2029,2,5,May,21,1,Monday
2029-000142,2029-05-22,66,6,2,2,14.99,0.05,28.49,,,,,,,,,,,,,,,2029,2,5,May,22,2,Tuesday
2029-000143,2029-05-23,49,9,1,1,19.49,0.0,19.49,,,,,,,,,,,,,,,2029,2,5,May,23,3,Wednesday
2029-000144,2029-05-24,86,12,3,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2029,2,5,May,24,4,Thursday
2029-000145,2029-05-25,61,7,4,3,16.49,0.1,44.47,,,,,,,,,,,,,,,2029,2,5,May,25,5,Friday
2029-000146,2029-05-26,75,3,2,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,2,5,May,26,6,Saturday
2029-000147,2029-05-27,18,10,1,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2029,2,5,May,27,0,Sunday
2029-000148,2029-05-28,99,2,3,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2029,2,5,May,28,1,Monday
2029-000149,2029-05-29,37,14,4,1,36.99,0.1,33.29,,,,,,,,,,,,,,,2029,2,5,May,29,2,Tuesday
2029-000150,2029-05-30,107,5,1,2,17.99,0.05,34.19,,,,,,,,,,,,,,,2029,2,5,May,30,3,Wednesday
2029-000151,2029-05-31,56,11,2,1,23.99,0.0,23.99,,,,,,,,,,,,,,,2029,2,5,May,31,4,Thursday
2029-000152,2029-06-01,25,8,3,1,15.49,0.0,15.49,,,,,,,,,,,,,,,2029,2,6,June,1,5,Friday
2029-000153,2029-06-02,89,4,1,1,31.99,0.05,30.39,,,,,,,,,,,,,,,2029,2,6,June,2,6,Saturday
2029-000154,2029-06-03,66,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2029,2,6,June,3,0,Sunday
2029-000155,2029-06-04,42,9,2,1,19.49,0.0,19.49,,,,,,,,,,,,,,,2029,2,6,June,4,1,Monday
2029-000156,2029-06-05,118,12,3,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2029,2,6,June,5,2,Tuesday
2029-000157,2029-06-06,52,7,2,2,16.49,0.05,31.34,,,,,,,,,,,,,,,2029,2,6,June,6,3,Wednesday
2029-000158,2029-06-07,102,10,3,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2029,2,6,June,7,4,Thursday
2029-000159,2029-06-08,64,3,1,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2029,2,6,June,8,5,Friday
2029-000160,2029-06-09,90,12,4,1,21.99,0.1,19.79,,,,,,,,,,,,,,,2029,2,6,June,9,6,Saturday
2029-000161,2029-06-10,26,6,2,3,14.99,0.1,40.47,,,,,,,,,,,,,,,2029,2,6,June,10,0,Sunday
2029-000162,2029-06-11,104,15,3,1,26.99,0.05,25.64,,,,,,,,,,,,,,,2029,2,6,June,11,1,Monday
2029-000163,2029-06-12,55,8,1,2,15.49,0.0,30.98,,,,,,,,,,,,,,,2029,2,6,June,12,2,Tuesday
2029-000164,2029-06-13,74,11,4,1,23.99,0.0,23.99,,,,,,,,,,,,,,,2029,2,6,June,13,3,Wednesday
2029-000165,2029-06-14,23,2,2,1,10.99,0.0,10.99,,,,,,,,,,,,,,,2029,2,6,June,14,4,Thursday
2029-000166,2029-06-15,118,9,3,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2029,2,6,June,15,5,Friday
2029-000167,2029-06-16,83,14,1,1,36.99,0.1,33.29,,,,,,,,,,,,,,,2029,2,6,June,16,6,Saturday
2029-000168,2029-06-17,32,5,4,2,17.99,0.05,34.19,,,,,,,,,,,,,,,2029,2,6,June,17,0,Sunday
2029-000169,2029-06-18,96,7,2,3,16.49,0.1,44.47,,,,,,,,,,,,,,,2029,2,6,June,18,1,Monday
2029-000170,2029-06-19,37,3,1,1,11.99,0.0,11.99,,,,,,,,,,,,,,,2029,2,6,June,19,2,Tuesday
2029-000171,2029-06-20,67,12,3,1,21.99,0.05,20.89,,,,,,,,,,,,,,,2029,2,6,June,20,3,Wednesday
2029-000172,2029-06-21,114,6,4,2,14.99,0.05,28.49,,,,,,,,,,,,,,,2029,2,6,June,21,4,Thursday
2029-000173,2029-06-22,46,10,2,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2029,2,6,June,22,5,Friday
